,artist,song,text
577,Tom Jones,All By Myself,"Little girl don't you want to stay?  
I want to be your lover man  
All by myself  
All by myself  
  
I don't need no one to love you  
I'm gonna love you all by myself  
  
You'll find, little girl, you know it too,  
Don't you know I'm in love with you  
All by myself  
All by myself.  
  
I don't want no one to love you  
I want to love you all by myself  
  
Meet me in the parlor 'bout half past one,  
We'll go on down and have some fun  
All by ourselves,  
All by ourselves,  
We don't need nobody with us  
We gonna do it all by ourselves.  

"
578,Tom Jones,All I Ever Need Is You,"Sometimes when I'm down and all alone  
Just like a child without a home  
The love you give me keeps me hangin' on  
Oh honey, all I ever need is you  
You're my first love, you're my last  
You're my future, you're my past  
And loving you is all I ask, honey  
All I ever need is you  
Winters come and they go, and we watch the melting snow  
Sure as summer follows spring, all the things you do  
Give me a reason to build my world around you  
Some men follow rainbows, I am told  
Some men search for silver some for gold  
I have found my treasure in your soul, honey  
All I ever need is you  
Without love I'd never find the way  
Through ups and downs of every single day  
I won't sleep at night until you say, my honey  
All I ever need is you  

"
579,Tom Jones,Are You Gonna Go My Way,"Hey Robbie are you ready for  
this - I'm always ready Tom,  
You know that  
I think you were born ready - Ha ha, Come On  
  
I was born long ago  
I am the chosen, I'm the one  
I have come to save the day  
And I won't leave until I'm done  
So that's why you've got to try  
You got to breath and have some fun  
Though I'm not paid I play this game  
And I won't stop until I'm done  
  
But what I really want to know is  
Are you gonna go my way?  
And I got to got to know  
  
I don' t know why we always cry  
This we must leave and get undone  
We haven't changed and rearranged  
And turn this planet back to one  
So tell me why we got to die  
And kill each other one by one  
we've got to love and rub-a-dub  
We've got to dance and fall in love  
  
But what I really want to know is  
Are you gonna go my way?  
And I got to got to know  
  
But what I really want to know is  
Are you gonna go my way?  
And I got to got to know got to know

"
580,Tom Jones,At This Moment,"What did you think  
I would do At This Moment  
When you're standing before me  
With tears in your eyes  
Trying to tell me that you  
Have found you another  
And you just don't love me no more  
  
What did you think  
I would say At This Moment  
When I'm faced with the knowledge  
That you just don't love me  
Did you think I would curse you  
Or say things to hurt you  
Cause you just don't love me no more  
  
Did you think I could hate you  
Or raise my hands to you  
Now, come on, you know me too well  
How could I hurt you  
When Darlin' I love you  
And you know, I'd never, never hurt you  
  
What do you think  
I would give At This Moment  
If you'd stay, I'd subtract  
Twenty years from my life  
I'd fall down on my knees  
Kiss the ground that you walk on  
If I could just hold you again

"
581,Tom Jones,Autumn Leaves,"The falling leaves pass by my window  
The autumn leaves of red and gold  
I see your lips your summer kisses  
The sunburned hands I used to know  
Um since you went away  
The days grow long  
And soon I'll hear old winter's song  
Oh, but I'll miss you most of all  
My darling when autumn leaves  
Start to fall  
Oh I said I miss you most of all  
My darling when autumn leaves  
Start to fall

"
582,Tom Jones,Baby It's Cold Outside,"I really can't stay  
But baby, it?s cold outside  
I've got to go away  
Ahh, baby, it?s cold outside  
  
This evening has been  
Been hoping that you'd drop in  
So very nice  
I?ll hold your hands, they're just like ice  
  
My mother will start to worry  
Beautiful, what's your hurry  
My father will be pacing the floor  
Listen to that fireplace roar  
  
So really I?d better scurry  
Oh beautiful, please don't hurry  
Maybe just a half a drink more  
Why don't you put some records on while I pour  
  
The neighbors might think  
Oh baby, it?s bad out there  
Say, what's in this drink  
There's no cabs to be had out there  
  
I wish I knew how  
Your eyes are like starlight now  
To break this spell  
I?ll take your hat, your hair looks well  
  
I ought to say no, no, no, sir  
Mind if I move a little closer  
At least there'll be, oh, that I tried  
What's the sense of hurting my pride  
  
I really can't stay  
Baby, don't hold out  
Ahh, but it?s cold outside  
Yeah  
  
I simply must go  
Oh, baby, it?s cold outside  
The answer is no  
You know it?s cold outside  
  
This welcome has been  
I'm lucky that you dropped in  
So nice and warm  
Look out the window at that storm  
  
My sister will be suspicious  
Oh, your lips look delicious  
My brother will be there at the door  
Like waves upon a tropical shore  
  
My maiden aunt?s mind is vicious  
Eww, your lips are delicious  
Well maybe just a cigarette more  
Never such a blizzard before  
  
I've got to go home  
Ahh, baby, you would freeze out there  
Say, lend me a comb  
You know it?s up to your knees out there  
  
You've really been grand  
I thrill when you touch my hand  
But don't you see?  
How can you do this thing to me  
  
there's bound to be talk tomorrow  
Making my life long sorrow  
At least there will be plenty implied  
If you caught pneumonia and died  
  
I really can't stay  
Get over and hold out  
Ahh, but it?s cold outside, yeah  
  
Bloody, freezin' ain't it

"
583,Tom Jones,Bad Love,"I've known bad women  
I've had bad wine  
I've had nights filled with bad dreams  
Tasted bad food and bad water  
And I've read about bad rain  
  
Yeah, I only know of one thing  
With an ironclad guarantee  
'Cause I ain't never seen no bad love  
Never heard about no bad love  
I've never really seen no bad love  
Well, no bad love well, no bad love  
  
You know how I love music  
As long as it ain't square  
To be bad music is don't move  
Too smooth, no groove happening there  
  
I've known a few bad ladies  
All of them got me hurt  
Some of them women that seemed sweet  
Complete, they treat you like dirt  
  
[Chorus:]  
But I ain't never seen no bad love  
Never heard about no bad love  
I never really seen no bad love  
No bad love, no bad love  
  
I've seen a lot of bad movies  
I saw one just last night  
Ain't got no action, and it ain't got no plot  
That's not what I like  
  
You can even get a bad education  
But that won't get you nowhere  
But somebody's gonna say  
That school ain't cool  
What fool wants to go there  
  
[Chorus x2]  
  
I've had bad days and had bad nights  
But I never had me no bad love  
And a Cadillac Fleetwood with a bad ride  
But I never had me no bad love  
I've had bad things happen to me all my life  
But I never had me no bad love  
  
Whew, whew, whew, whew, whew, whew, hoo  
But I never had me no bad love  
Had a Cadillac car

"
584,Tom Jones,"Bama Lama, Bama Loo","Bama Lama, Bama Loo  
Got a gal named Lucinda  
They call her the great pretender  
Got a gal named Lucinda  
They call her the great pretender  
'Cause when she talks  
She says Bama Lama, Loo  
  
Well, Bama Lama, Bama Loo  
Bama Lama, Bama Loo  
Bama Lama, baby, Bama Loo, yeah  
Bama Lama, Bama Loo  
  
The way she smiles, she drives me wild  
Bama Lama, Bama Loo  
Oh, yeah, yoo, wah  
  
Well, I asked my little baby for a kiss  
She shook her head around like this  
Asked my little baby for a kiss  
She shook her head around like this  
  
She said, wah, all right  
Yeah, Bama Lama, Bama Loo  
Bama Lama, Bama Loo  
Bama Lama, baby, Bama Loo, yeah  
Bama Lama, Bama Loo  
  
The way she smiles  
She drives me wild  
Bama Lama, Bama Loo

"
585,Tom Jones,Baptism By Fire,"I am a strong man  
Not such a young man  
I will do all I can  
For that special woman  
  
My arms will stay strong  
My love will burn along  
Like the fire in the heart's song  
If she's the right one  
  
I know how to love  
I ain't no liar  
There's a flame in my heart  
It burns like a fire  
  
I've got all this love  
I can give you if you let me  
And I'll be your baptism by fire  
I'll be your baptism by fire  
  
'Cause I am a strong man  
Not such a young man  
I will do all I can  
For that special woman, ooh  
  
I know how to love  
I ain't no liar  
There's a flame in my heart  
It burns like a fire  
  
I've got all this love  
I can give you if you let me  
And I'll be your baptism by fire  
I'll be your baptism by fire  
  
Oh, I've searched for you  
So you must know that it's true  
And how I found you  
Yes, I found you  
I'm gonna leave it all up to you  
  
I know how to love  
I ain't no liar  
There's a flame in my heart  
It burns like a fire  
  
I've got all this love  
I can give you if you let me  
And I'll be your baptism by fire  
I'll be your baptism by fire

"
586,Tom Jones,Burning Down The House,"Watch out you might get what you're after  
Cool babies strange but not a stranger  
I'm an ordinary guy  
Burning down the house  
  
Hold tight wait till the party's over  
Hold tight We're in for nasty weather  
There has got to be a way  
Burning down the house  
  
Here's your ticket pack your bag: time for jumpin' overboard  
The transportation is here  
Close enough but not too far, Maybe you know where you are  
Fightin' fire with fire  
  
All wet hey you might need a raincoat  
Shakedown dreams walking in broad daylight  
Three hun-dred six-ty five de-grees  
Burning down the house  
  
It was once upon a place sometimes I listen to myself  
Gonna come in first place  
People on their way to work baby what did you except  
Gonna burst into flame  
  
My house S'out of the ordinary  
That's might Don't want to hurt nobody  
Some things sure can sweep me off my feet  
Burning down the house  
  
No visible means of support and you have not seen nothing yet  
Everything's stuck together  
I don't know what you expect staring into the TV set  
Fighting fire with fire..

"
